VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38
20868126,84.71,Yamunanagar - Mira Bazar,N,80000.0,27.0,Y,22.85714,800000.0,HDFC BANK,yamuna nagar,Yamunanagar - Mira Bazar,Tier III,45.0,H S C,Male,450000.0,Construction,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC SL ProGrowth Super II,2018-12-11,0,Resident Indian,10.0,1,N,Haryana,HDFC BANK,1600000.0,North 1,1
20012680,0.8148,Bikaner - Gaurav Complex,N,49000.0,24.0,Y,20.51509,490000.0,HDFC BANK,Sikar,Alwar - Uit,Tier III,35.0,B A,Male,300000.0,Sales,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-01-20,0,Resident Indian,10.0,1,N,Rajasthan,HDFC BANK,980000.0,North 2,1
20258636,1,Kolkata - Gariahat,N,80000.0,35.0,Y,27.91552,1960000.0,HDFC BANK,Bangalore,Kolkata - Gariahat,Tier I,57.0,Post Graduation,Male,1400000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-30,0,Resident Indian,10.0,0,N,Karnataka,HDFC BANK,560000.0,East,1
20588858,75.05,Sreerampur - N.S. Avenue,N,15000.0,14.0,Y,33.05785,550000.0,HDFC BANK,hooghly,Sreerampur - N.S. Avenue,Tier III,41.0,S S C,Male,3000000.0,Business,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC SL ProGrowth Super II,2018-07-30,0,Resident Indian,10.0,1,N,West Bengal,HDFC BANK,300000.0,East,1
20370509,69.16,Kanpur - Swaroop Nagar,N,25000.0,27.0,N,21.50189,500000.0,HDFC BANK,hamirpur,Kanpur - Js Tower,Tier II,36.0,B A,Female,350000.0,Mobile,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC SL ProGrowth Super II,2018-09-05,0,Resident Indian,10.0,1,N,Uttar Pradesh,HDFC BANK,1000000.0,North 2,0
20626201,100.0,Hyderabad - Begumpet,N,60000.0,63.0,Y,24.07407000000001,600000.0,Ex-HDFC,nalgonda,Hyderabad - Begumpet,Tier III,28.0,B Tech,Male,700000.0,IT Industry,Married,Indian,Salaried,UL,HDFC SECURITIES LIMITED,Online Netbanking,Investment,Annual,HDFC Life ProGrowth Plus,2018-09-08,0,Resident Indian,10.0,0,N,Telangana,HDFC Sec,600000.0,South 1,1
20982516,78.94,Nasik - City Plaza,N,25000.0,40.0,Y,33.56599,500000.0,HDFC BANK,nashik,Nasik - City Plaza,Tier II,33.0,B Pharm,Male,500000.0,Medical,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-12-17,0,Resident Indian,10.0,1,N,Maharashtra,HDFC BANK,1000000.0,West,1
20716978,95.17,Bangalore - BTM Layout,N,51591.0,62.0,Y,25.39063,570418.0,Ex-HDFC,bangalore,Bangalore - M.G. Road,Tier I,50.0,B Com,Female,300000.0,Teaching,Married,Indian,Self employed/ Business,Par,HDFC SECURITIES LIMITED,Online Netbanking,Savings,Annual,HDFC Life Super Income Plan,2018-09-13,0,Resident Indian,16.0,1,N,Karnataka,HDFC Sec,855627.0,South 2,1
20211041,-,Chennai - T Nagar,N,31500.0,18.0,Y,27.58733,1250000.0,Ex-HDFC,Vellore,Chennai - T. Nagar,Tier II,28.0,M E,Female,300000.0,IT Industry,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Halfyearly Premium,HDFC SL ProGrowth - Flexi,2018-03-20,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC Sales,2500000.0,South 1,1
20632189,95.72,Chennai - T Nagar,N,125000.0,37.0,N,21.45329,1250000.0,HDFC BANK,chennai,Chennai - T. Nagar,Tier I,43.0,Graduation,Male,7500000.0,IT Industry,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-07-08,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC BANK,2500000.0,South 1,0
20578206,63.59,Kolkata - Menaka Estate,N,20000.0,48.0,N,22.03857,209000.0,HDFC BANK,hooghly,Kolkata - Menaka Estate,Tier III,40.0,B Sc,Male,370000.0,Education,Married,Indian,Salaried,Par,HDFC BANK,Online Credit/Debit Card/Teles Sales,Savings,Annual,HDFC Life Uday,2018-10-07,0,Resident Indian,12.0,0,N,West Bengal,HDFC BANK,121322.0,East,1
20414996,75.58,Sagar - Gujarati Bazar,N,25000.0,19.0,N,23.38869,250000.0,HDFC BANK,bina,Sagar - Gujarati Bazar,Tier III,28.0,S S C,Male,300000.0,Business,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-05-28,0,Resident Indian,10.0,0,N,Madhya Pradesh,HDFC BANK,250000.0,East,1
20056062,0.657,Anand - Suramya Complex,N,70000.0,38.0,Y,21.82995,2000000.0,Ex-HDFC,Kheda,Anand - Suramya Complex,Tier III,42.0,Graduation,Female,500000.0,Teaching,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-02-02,0,Resident Indian,10.0,1,N,Gujarat,HDFC Sales,4000000.0,West,1
20725240,65.23,Ahmedabad Vastrapur Branch,N,50000.0,23.0,Y,23.33547,500000.0,HDFC BANK,ahmedabad,Ahmedabad - Vastrapur,Tier I,52.0,Graduation,Male,500000.0,Steel,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-09-17,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,500000.0,West,1
20930223,75.82,Jalandhar - Shoppers Square,N,15000.0,56.0,N,22.85714,337500.0,Ex-HDFC,jalandhar,Jalandhar - Shoppers Square,Tier II,32.0,Diploma in General Nursing,Male,500000.0,Accounts,Married,Indian,Salaried,UL,HDFC SECURITIES LIMITED,Cheque,Childrens Plan,Annual,HDFC YOUNGSTAR SUPER PREMIUM,2018-04-12,0,Resident Indian,15.0,1,N,Punjab,HDFC Sec,330000.0,North 1,0
21015227,50.0,Mumbai - Kalyan,N,100000.0,33.0,Y,21.38394,700000.0,HDFC BANK,mumbai,Mumbai - Panvel,Tier I,65.0,B Tech,Male,1000000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-12-30,0,Resident Indian,10.0,0,N,Maharashtra,HDFC BANK,700000.0,West,1
20544877,82.92,Lucknow - Hazratganj,N,50000.0,35.0,Y,24.81633,350000.0,HDFC BANK,lucknow,Lucknow - Hazratganj,Tier II,55.0,B Com,Male,750000.0,Army,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-07-13,0,Resident Indian,10.0,0,N,Uttar Pradesh,HDFC BANK,350000.0,North 2,1
20059122,0.8681,Mumbai - Panvel,N,30000.0,30.0,Y,23.03005,300000.0,HDFC BANK,Khopoli,Mumbai - Panvel,Tier III,29.0,Post Graduation,Male,350000.0,Service,Single,Indian,Salaried,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-05-02,0,Resident Indian,10.0,1,N,Maharashtra,HDFC BANK,600000.0,West,1
20984873,79.36,Ahmedabad Vastrapur Branch,N,30000.0,87.0,Y,28.13366,300000.0,HDFC BANK,jodhpur,Ahmedabad - Vastrapur,Tier III,35.0,H S C,Female,300000.0,Shipping,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-12-21,0,Resident Indian,10.0,0,N,Rajasthan,HDFC BANK,300000.0,West,1
20266781,0.9173,Nagpur - Central Avenue,N,57416.0,32.0,Y,23.5102,333969.0,HDFC BANK,Nagpur,Nagpur - Central Avenue,Tier II,53.0,M S,Male,1200000.0,Doctor,Married,Indian,Self employed/ Business,Par,HDFC BANK,DD,Savings,Annual,HDFC Life Super Income Plan,2018-03-29,0,Resident Indian,16.0,0,N,Maharashtra,HDFC BANK,333969.0,West,1
20516950,75.07,Alwar - UIT,N,50000.0,54.0,N,22.85714,500000.0,HDFC BANK,alwar,Alwar - Uit,Tier III,33.0,M A,Male,450000.0,Accounts,Married,Indian,Salaried,UL,HDFC BANK,Credit Card Mandate,Investment,Annual,HDFC Life ProGrowth Plus,2018-06-30,0,Resident Indian,10.0,1,N,Rajasthan,HDFC BANK,1000000.0,North 2,0
20140305,-,Chennai - T Nagar,N,39000.0,15.0,Y,24.4646,1550000.0,Ex-HDFC,Chennai,Chennai - T. Nagar,Tier I,32.0,B E,Female,1500000.0,IT Industry,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-02-28,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC Sales,3100000.0,South 1,1
20657691,97.21,Pali - Manoj Motor Complex,N,100000.0,42.0,N,26.3958,1000000.0,HDFC BANK,pali,Pali,Tier III,38.0,Graduation,Male,500000.0,Machinery,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-08-23,0,Resident Indian,15.0,1,N,Rajasthan,HDFC BANK,2000000.0,North 2,1
20448393,85.95,Chennai - T Nagar,N,38277.0,57.0,N,22.72044,399990.0,Brokers & Small CA,hyderabad,Chennai - T. Nagar,Tier I,55.0,Graduation,Male,1000000.0,Government Sector,Married,Indian,Salaried,Par,Vizza Insurance Broking Servic,Cheque,Savings,Annual,HDFC Life Uday,2018-08-06,0,Resident Indian,12.0,0,N,Telangana,Brokers,233824.0,South 1,1
20800082,57.12,Faridkot - Circular Road,N,100000.0,45.0,Y,23.38869,700000.0,HDFC BANK,ferozpur,Faridkot - Circular Road,Tier III,55.0,MBBS,Male,800000.0,Doctor,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-10-10,0,Resident Indian,10.0,0,N,Punjab,HDFC BANK,700000.0,North 1,1
20188536,0.8081,Guwahati - Amaze Shopping Mall,N,200000.0,66.0,N,21.2585,1156069.0,HDFC BANK,Shillong,Guwahati-Amaze Shopping Mall,Tier III,47.0,B E,Male,700000.0,Business,Married,Indian,Self employed/ Business,Par,HDFC BANK,DD,Savings,Annual,HDFC Life Super Income Plan,2018-03-15,0,Resident Indian,16.0,0,N,Meghalaya,HDFC BANK,1156069.0,East,0
20496672,94.41,Vadodara - Kalaghoda,N,66986.0,44.0,Y,27.39818,1400000.0,HDFC BANK,silvassa,Vapi - Daman Road,Tier III,52.0,Post Graduation,Male,1800000.0,Copper,Married,Indian,Salaried,Par,HDFC BANK,DD,Savings,Annual,HDFC Life Uday,2018-06-27,0,Resident Indian,12.0,0,N,Dadra & Nagar Haveli,HDFC BANK,413035.0,West,1
19950922,0.8772,Ahmedabad Vastrapur Branch,N,56668.0,32.0,Y,32.69054000000001,30000000.0,Brokers & Small CA,Ahmedabad,Ahmedabad - Vastrapur,Tier I,41.0,B Com,Male,1400000.0,Textile,Married,Indian,Self employed/ Business,Non Par,Gennext Insurance Brokers Pvt.,Cheque,Protection,Annual,HDFCLife Click 2 Protect 3D Plus,2018-02-01,1,Resident Indian,35.0,1,N,Gujarat,Brokers,25000000.0,West,1
21032997,49.9,Kanpur - Swaroop Nagar,N,500000.0,26.0,N,23.52941,5000000.0,HDFC BANK,kanpur,Kanpur - Js Tower,Tier II,30.0,Graduation,Male,2000000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-12-30,0,Resident Indian,10.0,0,N,Uttar Pradesh,HDFC BANK,5000000.0,North 2,0
20623808,71.73,Chennai - T Nagar,N,30000.0,16.0,Y,22.85714,500000.0,HDFC BANK,dindigul,Dindigul - Palani Road,Tier III,29.0,Graduation,Male,300000.0,Consultant,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-07-25,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC BANK,1000000.0,South 1,1
20527701,100.0,Vadodara - Kalaghoda,N,25000.0,84.0,Y,22.49135,250000.0,HDFC BANK,vadodara,Vadodara - Karelibaug,Tier II,42.0,Graduation,Male,600000.0,Accounts,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-09-07,0,Resident Indian,10.0,1,N,Gujarat,HDFC BANK,500000.0,West,1
20568082,56.07,Bhatinda - N.H.15,N,25000.0,38.0,Y,23.14815,250000.0,HDFC BANK,malout,Abohar - Shankar Market,Tier III,39.0,H S C,Male,300000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,Online Netbanking,Investment,Annual,HDFC SL ProGrowth Super II,2018-06-30,0,Resident Indian,10.0,1,N,Punjab,HDFC BANK,500000.0,North 1,1
20857639,51.04,Pune - Law College,N,36000.0,29.0,Y,24.09297,360000.0,NBFC & MFI - 2,hooghly,Pune - Law College,Tier III,31.0,Under Matric (Class l to lX),Male,300000.0,Metals,Married,Indian,Self employed/ Business,UL,BAJAJ FINANCE LIMITED,Journal Entry,Investment,Monthly Premium,HDFC Life ProGrowth Plus,2018-10-26,0,Resident Indian,10.0,0,N,West Bengal,Bajaj Fin Serv,360000.0,West,1
20166072,0.8586,Kolkata - Gariahat,N,50000.0,40.0,Y,21.146320000000006,500000.0,HDFC BANK,Kolkata,Kolkata - Menaka Estate,Tier I,60.0,Graduation,Male,2000000.0,Central Government,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-09-03,0,Resident Indian,10.0,0,N,West Bengal,HDFC BANK,500000.0,East,1
20371593,84.21,Srinagar - Residency Road,N,29600.0,37.0,N,27.28175,309320.0,HDFC BANK,srinagar,Srinagar - Ig Road,Tier II,48.0,B A,Male,300000.0,Distribution,Married,Indian,Self employed/ Business,Par,HDFC BANK,DD,Savings,Annual,HDFC Life Uday,2018-09-05,0,Resident Indian,12.0,0,N,Jammu & Kashmir,HDFC BANK,175480.0,North 1,1
20858581,70.41,Chandigarh - Sec 43,N,50000.0,28.0,N,23.83673,500000.0,HDFC BANK,baddi,Chandigarh - Sec 43,Tier III,31.0,S S C,Male,400000.0,Pharmaceutical,Married,Indian,Salaried,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-05-11,0,Resident Indian,10.0,1,N,Himachal Pradesh,HDFC BANK,1000000.0,North 1,0
20077152,0.5495,Khandwa Branch,N,108624.0,38.0,N,24.91349,1348569.0,HDFC BANK,Khategaon,Indore - Vijay Nagar,Tier III,56.0,LLB,Male,850000.0,Professional,Married,Indian,Self employed/ Business,Par,HDFC BANK,"ECS,SI",Savings,Annual,HDFC Life ClassicAssure Plus,2018-09-02,0,Resident Indian,10.0,1,N,Madhya Pradesh,HDFC BANK,899047.0,East,1
20045232,1,Delhi - Mayur Vihar,N,100000.0,33.0,Y,24.44728,2000000.0,HDFC BANK,Delhi,Delhi Vikas Marg,Tier I,40.0,MCA,Female,1900000.0,IT Industry,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-01-31,0,Resident Indian,10.0,1,N,Delhi,HDFC BANK,2000000.0,North 1,1
20066116,0.9524,Trivandrum - General Hospital,N,100000.0,32.0,N,28.22839,1000000.0,HDFC BANK,Thiruvananthapuram,Trivandrum - General Hospital,Tier II,37.0,Graduation,Male,1200000.0,IT Industry,Married,Indian,Salaried,UL,HDFC BANK,Credit Card Mandate,Investment,Annual,HDFC Life ProGrowth Plus,2018-06-02,0,Resident Indian,10.0,0,N,Kerala,HDFC BANK,1000000.0,South 2,1
21015974,91.46,Chennai - T Nagar,N,100000.0,32.0,Y,25.38147,1000000.0,Brokers & Small CA,chennai,Chennai - T. Nagar,Tier I,26.0,B E,Male,600000.0,Service,Married,Indian,Salaried,UL,Bajaj Capital Insurance Brokin,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-12-28,0,Resident Indian,10.0,0,N,Tamil Nadu,Brokers,1000000.0,South 1,1
21068584,100.0,Kolkata - Menaka Estate,N,300000.0,27.0,Y,23.38435,2099076.0,HDFC BANK,kolkata,Kolkata - Menaka Estate,Tier I,56.0,Post Graduation,Male,5000000.0,Manufacturing,Married,Indian,Self employed/ Business,Par,HDFC BANK,Cheque,Savings,Quarterly Premium,HDFC Life Super Income Plan,2019-07-01,0,Resident Indian,20.0,0,N,West Bengal,HDFC BANK,2099076.0,East,1
20126947,-,Jaipur-Tonk Road,N,48000.0,100.0,N,22.32143,1413000.0,Ex-HDFC,Jaipur,Jaipur - Mahavir Marg,Tier II,48.0,B A,Male,700000.0,Clothes,Married,Indian,Self employed/ Business,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-02-23,0,Resident Indian,15.0,0,N,Rajasthan,HDFC Sales,1413000.0,North 2,0
20809837,44.55,Hyderabad - Begumpet,Y,15000.0,25.0,N,25.1559,225000.0,HDFC BANK,hyderabad,Hyderabad - Begumpet,Tier I,50.0,Graduation,Male,1800000.0,Air Lines,Married,Indian,Salaried,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Childrens Plan,Annual,HDFC YOUNGSTAR SUPER PREMIUM,2018-12-10,0,Resident Indian,10.0,1,N,Telangana,HDFC BANK,165000.0,South 1,0
20725489,82.99,Bareilly - Chopla Road,N,50000.0,40.0,Y,24.22145,350000.0,HDFC BANK,shahjahanpur,Shahjahanpur,Tier III,63.0,Graduation,Male,400000.0,Retired,Married,Indian,Others,UL,HDFC BANK,Online Netbanking,Investment,Annual,HDFC Life ProGrowth Plus,2018-08-29,0,Resident Indian,10.0,0,N,Uttar Pradesh,HDFC BANK,350000.0,North 2,1
19944496,-,Agartala - GRS Tower,N,10504.0,15.0,N,23.38869,10000000.0,HDFC BANK,Agartala,Silchar - Narayan Plaza,Tier III,32.0,M Tech,Male,875904.0,Teaching,Married,Indian,Salaried,Non Par,HDFC BANK,Cheque,Protection,Annual,HDFCLife Click 2 Protect 3D Plus,2018-04-01,1,Resident Indian,35.0,1,N,Tripura,HDFC BANK,10000000.0,East,0
20644538,77.72,Faridabad - NIT,N,40000.0,22.0,N,23.67125,400000.0,HDFC BANK,faridabad,Faridabad Nit,Tier II,23.0,B Tech,Male,450000.0,Trading,Single,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-08-16,0,Resident Indian,10.0,1,N,Haryana,HDFC BANK,800000.0,North 1,1
20173751,-,Chennai - T Nagar,N,100000.0,40.0,Y,23.52941,1000000.0,HDFC BANK,Chennai,Chennai - T. Nagar,Tier I,40.0,B Sc,Female,600000.0,Investment Banking,Married,Indian,Others,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-12-03,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC BANK,2000000.0,South 1,1
21058981,0.0,Nawanshahr - Banga Road,N,25000.0,31.0,Y,25.86451,250000.0,HDFC BANK,nawanshahar,Nawanshahr - Banga Road,Tier III,43.0,S S C,Male,400000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC Life ProGrowth Plus,2019-11-01,0,Resident Indian,10.0,0,N,Punjab,HDFC BANK,250000.0,North 1,1
20934923,93.82,Vadodara - Kalaghoda,N,5251.0,58.0,Y,23.4375,5000000.0,Ex-HDFC,vadodara,Vadodara - Karelibaug,Tier II,26.0,MBA,Female,252000.0,Service,Married,Indian,Salaried,Non Par,HDFC SECURITIES LIMITED,Online Netbanking,Protection,Annual,HDFC Life Click 2 Protect 3D+,2018-05-12,1,Resident Indian,50.0,1,N,Gujarat,HDFC Sec,5000000.0,West,1
21384765,90.3,Delhi - Paschim Vihar,N,38277.0,17.0,N,24.91349,219983.0,HDFC BANK,delhi,Delhi - Paschim Vihar,Tier I,49.0,Graduation,Male,500000.0,Central Government,Married,Indian,Salaried,Par,HDFC BANK,DD,Savings,Annual,HDFC Life Super Income Plan,2019-01-21,0,Resident Indian,16.0,0,N,Delhi,HDFC BANK,219983.0,North 1,1
20080255,0.5368,Delhi - Paschim Vihar,N,30000.0,29.0,Y,26.37024000000001,300000.0,HDFC BANK,New Delhi,Mumbai - Bkc,Tier I,28.0,H S C,Female,240000.0,Garments,Married,Indian,Self employed/ Business,UL,DUMMY HDFC BANK UPSELL,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-02-02,0,Resident Indian,10.0,0,N,Delhi,HDFC BANK Upsell,300000.0,North 1,1
20637717,25.81,Delhi - Mayur Vihar,N,172500.0,12.0,N,27.7323,6900000.0,Ex-HDFC,gautam buddha nagar,Delhi - Mayur Vihar,Tier III,42.0,MBA,Male,4900000.0,IT Industry,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-08-16,0,Resident Indian,20.0,1,N,Uttar Pradesh,HDFC Sales,13800000.0,North 1,1
20884329,71.34,Lucknow - Hazratganj,N,85000.0,26.0,N,21.77755,3300000.0,Ex-HDFC,auraiya,Lucknow - Hazratganj,Tier III,33.0,Graduation,Male,1100000.0,Paint,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-11-16,0,Resident Indian,10.0,0,N,Uttar Pradesh,HDFC Sales,3300000.0,North 2,0
20102763,1,Goa - Margaon,N,25000.0,52.0,Y,23.37258,250000.0,Ex-HDFC,Pune,Pune - Nandadeep Fc Road,Tier I,26.0,B E,Female,530000.0,Information Technology,Single,Indian,Salaried,UL,HDFC SECURITIES LIMITED,Online-Bill,Investment,Annual,HDFC Life ProGrowth Plus,2018-04-02,0,Resident Indian,10.0,0,N,Maharashtra,HDFC Sec,250000.0,West,1
21034554,72.73,Muzaffarpur - Orient Club,N,25000.0,37.0,Y,22.85714,250000.0,HDFC BANK,siwan,Muzaffarpur,Tier III,34.0,B A,Male,400000.0,Business,Married,Indian,Self employed/ Business,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC Life ProGrowth Plus,2019-02-01,0,Resident Indian,10.0,0,N,Bihar,HDFC BANK,250000.0,East,1
20815252,89.9,Bhuj - RTO Circle,N,50000.0,46.0,N,23.87511,1000000.0,HDFC BANK,mandvi,Bhuj - Rto Circle,Tier III,36.0,Graduation,Male,500000.0,Telecom,Married,Indian,Salaried,UL,HDFC BANK,"ECS,SI",Childrens Plan,Annual,HDFC YOUNGSTAR SUPER PREMIUM,2018-10-17,0,Resident Indian,10.0,1,N,Gujarat,HDFC BANK,1100000.0,West,0
20524828,84.43,Chandigarh - Sec 43,N,30000.0,56.0,Y,23.67125,300000.0,Ex-HDFC,panchkula,Nagpur - Dharampeth,Tier III,39.0,MBA,Male,1000000.0,Home Loans,Married,Indian,Salaried,UL,HDFC SECURITIES LIMITED,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-07,0,Resident Indian,10.0,0,N,Haryana,HDFC Sec,300000.0,North 1,1
20078870,0.6688,Indore - Vijay Nagar,N,60000.0,30.0,N,20.04745,1500000.0,Ex-HDFC,Indore,Indore - Vijay Nagar,Tier II,30.0,B Sc,Male,500000.0,Government Sector,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Monthly Premium,HDFC Life ProGrowth Plus,2018-01-02,0,Resident Indian,15.0,1,N,Madhya Pradesh,HDFC Sales,3000000.0,East,1
20084952,0.9334,Kolkata - Gariahat,N,200000.0,27.0,Y,26.44628,6000000.0,HDFC BANK,Kolkata,Kolkata - Menaka Estate,Tier I,39.0,Graduation,Male,2000000.0,Electricals,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-02-14,0,Resident Indian,10.0,1,N,West Bengal,HDFC BANK,4000000.0,East,1
21096863,100.0,Bangalore - M.G. Road,N,500000.0,42.0,Y,24.97704,2452019.0,HDFC BANK,bangalore,Bangalore - Jayanagar,Tier I,43.0,Post Graduation,Female,2500000.0,Service,Married,Indian,Self employed/ Business,Par,HDFC BANK,DD,Savings,Annual,HDFC Life ClassicAssure Plus,2019-01-23,0,Resident Indian,10.0,1,N,Karnataka,HDFC BANK,2452020.0,South 2,1
19948751,1,Jamshedpur - Shaurya Arcade,N,99900.0,30.0,N,24.22145,999000.0,HDFC BANK,Jamshedpur,Jamshedpur - Shaurya Arcade,Tier II,30.0,Graduation,Male,800000.0,Service,Single,Indian,Salaried,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC SL ProGrowth Super II,2018-05-01,0,Resident Indian,10.0,0,N,Jharkhand,HDFC BANK,999000.0,East,1
20775775,92.57,Agartala - GRS Tower,N,150000.0,20.0,Y,24.242420000000006,3150000.0,HDFC BANK,agartala,Agartala - Bari Road,Tier III,47.0,B A,Male,900000.0,Medical,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-09-30,0,Resident Indian,10.0,1,N,Tripura,HDFC BANK,2100000.0,East,1
20277944,0.9882,Hyderabad - Begumpet,N,100000.0,32.0,Y,23.87511,700000.0,HDFC BANK,Hyderabad,Hyderabad - Begumpet,Tier I,57.0,Others,Male,450000.0,Textile,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-03-31,0,Resident Indian,10.0,0,N,Telangana,HDFC BANK,700000.0,South 1,1
20202240,0.8007,Junagadh Branch,N,38278.0,36.0,N,22.22222,319274.0,HDFC BANK,Junagadh,Junagadh - Moti Bagh,Tier III,47.0,S S C,Male,350000.0,Agriculture,Married,Indian,Agriculture,Par,HDFC BANK,Online Credit/Debit Card/Teles Sales,Childrens Plan,Annual,HDFC Life YoungStar Udaan CAREER,2018-03-16,0,Resident Indian,15.0,1,N,Gujarat,HDFC BANK,217549.0,West,0
21125205,50.74,Rourkela - Uditnagar,N,50000.0,40.0,N,20.93664,525000.0,HDFC BANK,sundergarh,Rourkela - Power House,Tier III,56.0,B A,Male,500000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2019-01-30,0,Resident Indian,10.0,0,N,Odisha,HDFC BANK,350000.0,East,0
20590755,77.39,Faridabad - NIT,N,50000.0,67.0,Y,25.96454,500000.0,HDFC BANK,faridabad,Faridabad Nit,Tier II,49.0,B A,Female,250000.0,Education,Married,Indian,Salaried,UL,DUMMY HDFC BANK UPSELL,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-07-26,0,Resident Indian,10.0,1,N,Haryana,HDFC BANK Upsell,1000000.0,North 1,1
20112361,0.6577,Kolkata - Menaka Estate,N,23563.0,30.0,Y,21.64127,5000000.0,HDFC BANK,Raniganj,Kolkata - Menaka Estate,Tier III,43.0,B Com,Female,1200000.0,Iron,Married,Indian,Self employed/ Business,Non Par,HDFC BANK,DD,Protection,Annual,HDFCLife Click 2 Protect 3D Plus,2018-02-21,1,Resident Indian,33.0,1,N,West Bengal,HDFC BANK,5000000.0,East,1
